,level_0,alias,category,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
31,31,periscope-coffee-on-pearl-street-new-york-4,coffee,376.24347596473154,FFOfIf3yEy-j2eZadKMo_Q,https://s3-media3.fl.yelpcdn.com/bphoto/gKZ0bsvRAb2TM9fz2FGu4A/o.jpg,False,"{'address1': '123 Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['123 Pearl St', 'New York, NY 10005']}",periscope coffee on pearl street,$,5.0,66,[],https://www.yelp.com/biz/periscope-coffee-on-pearl-street-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/22/2015,40.7048841333031,-74.0089771816147,10005
32,32,stone-street-tavern-new-york,pubs,262.4768181045398,NA_p2AH5RSBV314bklZn_g,https://s3-media1.fl.yelpcdn.com/bphoto/Myca4_PKCWGHMBh5Y9on_Q/o.jpg,False,"{'address1': '52 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['52 Stone St', 'New York, NY 10004']}",stone street tavern,$$,3.5,379,"['pickup', 'delivery']",https://www.yelp.com/biz/stone-street-tavern-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/29/2007,40.7043685019016,-74.0102007240057,10004
33,33,kome-waza-new-york,japanese,257.7499127271945,k2p78r6NOhYYb_5QOORGcA,https://s3-media1.fl.yelpcdn.com/bphoto/wnN1rDfw3WKsvXcUpzJnWA/o.jpg,False,"{'address1': '40 Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['40 Water St', 'New York, NY 10004']}",kome waza,$$,4.0,141,"['pickup', 'delivery']",https://www.yelp.com/biz/kome-waza-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/16/2016,40.70351,-74.01024,10004
34,34,reserve-cut-new-york,steak,251.2422349180665,D9nQb14gqhCAOaUUvJz3-Q,https://s3-media3.fl.yelpcdn.com/bphoto/cA6H9t1IflpYni_mD_lyiQ/o.jpg,False,"{'address1': '40 Broad St', 'address2': 'Fl 2', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['40 Broad St', 'Fl 2', 'New York, NY 10004']}",reserve cut,$$$$,4.0,218,[],https://www.yelp.com/biz/reserve-cut-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/10/2013,40.7059085,-74.011808,10004
35,35,terri-new-york-4,vegan,619.6592400137495,YLR285-GZkvOINxq2G8aSg,https://s3-media2.fl.yelpcdn.com/bphoto/lDympaVr9e8F_1ROHC-h6A/o.jpg,False,"{'address1': '100 Maiden Ln', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['100 Maiden Ln', 'New York, NY 10038']}",terri,$$,4.0,396,"['pickup', 'delivery']",https://www.yelp.com/biz/terri-new-york-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/25/2013,40.7066242682904,-74.0068224907023,10038
36,36,underground-pizza-new-york,pizza,368.6495202053377,B1XdGwZZ5ee2fBdngj7NUw,https://s3-media1.fl.yelpcdn.com/bphoto/TVigbmJt8vKz7dXY9CVOiA/o.jpg,False,"{'address1': '3 Hanover Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['3 Hanover Sq', 'New York, NY 10004']}",underground pizza,$,4.0,252,"['pickup', 'delivery']",https://www.yelp.com/biz/underground-pizza-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/25/2005,40.70499,-74.00961,10004
37,37,naya-express-new-york-35,lebanese,236.58176264789338,R3fMQtSL0MrMUyW_Q32oNw,https://s3-media2.fl.yelpcdn.com/bphoto/CKnjbBJhHN9niRFvI2KCvw/o.jpg,False,"{'address1': 'One New York Plz', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['One New York Plz', 'New York, NY 10004']}",naya express,$,4.5,98,"['pickup', 'delivery']",https://www.yelp.com/biz/naya-express-new-york-35?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/6/2016,40.7023139,-74.0114968,10004
38,38,inatteso-pizzabar-casano-new-york-2,italian,394.9617394121193,PQd4M3cuSgdweWgLgZIslQ,https://s3-media2.fl.yelpcdn.com/bphoto/WJVBzEK-cLWN6mSP-XePXA/o.jpg,False,"{'address1': '28 West St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['28 West St', 'New York, NY 10004']}",inatteso pizzabar casano,$$,4.0,274,"['pickup', 'delivery']",https://www.yelp.com/biz/inatteso-pizzabar-casano-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/21/2009,40.7056571,-74.0172056,10004
39,39,fika-new-york-25,coffee,211.65330561383263,78JALrv8Pu9jrfi_dHfMQQ,https://s3-media1.fl.yelpcdn.com/bphoto/1TFr6g5tU3IeRK96iuLGcQ/o.jpg,False,"{'address1': '66 Pearl St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['66 Pearl St', 'New York, NY 10004']}",fika,$,3.5,227,"['pickup', 'delivery']",https://www.yelp.com/biz/fika-new-york-25?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/10/2010,40.70355,-74.01091,10004
40,40,sams-falafel-stand-new-york,falafel,590.2114531218501,N-M-c8yQFqGW1jn_tdCzPg,https://s3-media4.fl.yelpcdn.com/bphoto/IEX5Ihk_1ReYvxPxpMNsqw/o.jpg,False,"{'address1': 'Cedar St And Broadway', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['Cedar St And Broadway', 'New York, NY 10006']}",sam's falafel stand,$,4.5,182,[],https://www.yelp.com/biz/sams-falafel-stand-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/28/2006,40.7090396819627,-74.0113380915443,10006
41,41,gregorys-coffee-new-york-8,coffee,240.1911437839913,UWJe1NV-dtzrDLzKneJFOQ,https://s3-media3.fl.yelpcdn.com/bphoto/YS-hVJqkkZBlv4hb9KqE_w/o.jpg,False,"{'address1': '42 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['42 Broadway', 'New York, NY 10004']}",gregorys coffee,$$,4.0,124,[],https://www.yelp.com/biz/gregorys-coffee-new-york-8?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/20/2014,40.7060753,-74.0128671,10004
42,42,bobby-vans-steakhouse-new-york-3,steak,298.9474775318298,DC58K8Z_piVm7iAK0ZI_tQ,https://s3-media1.fl.yelpcdn.com/bphoto/Dz9NVbX0ZjgJhkyBWYlLdg/o.jpg,False,"{'address1': '25 Broad St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['25 Broad St', 'New York, NY 10004']}",bobby van's steakhouse,$$$,3.5,345,"['pickup', 'delivery']",https://www.yelp.com/biz/bobby-vans-steakhouse-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/26/2006,40.70606,-74.01114,10004
43,43,la-colombe-coffee-new-york-3,coffee,457.76167590431635,-MDpSeMiCsvfz9TueedWwg,https://s3-media3.fl.yelpcdn.com/bphoto/qyO6WCQABB4zXFPFTJp53w/o.jpg,False,"{'address1': '67 Wall St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['67 Wall St', 'New York, NY 10005']}",la colombe coffee,$$,4.5,132,[],https://www.yelp.com/biz/la-colombe-coffee-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/12/2015,40.7056896627839,-74.0083486272612,10005
44,44,9-11-tribute-museum-new-york,museums,836.7115695145302,F0EUMg7UwxLCQ0GFpX0dyg,https://s3-media2.fl.yelpcdn.com/bphoto/uc_NgWm74LL2Ptg06JBrag/o.jpg,False,"{'address1': '92 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['92 Greenwich St', 'New York, NY 10006']}",9/11 tribute museum,,4.5,191,[],https://www.yelp.com/biz/9-11-tribute-museum-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/2/2007,40.7114397521269,-74.0125204576143,10006
45,45,charging-bull-new-york-3,landmarks,182.59173498355904,XwHhqnjMWO_p5f5IyvTj2w,https://s3-media1.fl.yelpcdn.com/bphoto/VeiSRYTN-TRvKf3_AXahZQ/o.jpg,False,"{'address1': 'Broadway & Morris St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['Broadway & Morris St', 'New York, NY 10004']}",charging bull,,4.0,123,[],https://www.yelp.com/biz/charging-bull-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/28/2008,40.7055723319288,-74.0134434850554,10004
46,46,da-claudio-new-york,italian,912.4321479950437,f8ipr8Wdy1_wHhw7JgNqPQ,https://s3-media3.fl.yelpcdn.com/bphoto/XLxqA77QYDZwKS_h6tGdWw/o.jpg,False,"{'address1': '21 Ann St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['21 Ann St', 'New York, NY 10038']}",da claudio,$$,4.5,340,"['pickup', 'delivery']",https://www.yelp.com/biz/da-claudio-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/20/2014,40.71087,-74.00753,10038
47,47,sauce-and-barrel-new-york,bars,474.11801499618025,0laCKZiHrdM_ZKdhTFbGgg,https://s3-media3.fl.yelpcdn.com/bphoto/ru72COF1qvGV1OgPyVP4RA/o.jpg,False,"{'address1': '97 Washington St', 'address2': '', 'address3': None, 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['97 Washington St', 'New York, NY 10006']}",sauce & barrel,$$,4.0,240,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/sauce-and-barrel-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/10/2016,40.707999,-74.0142651,10006
48,48,pier-a-harbor-house-new-york-2,bars,397.69385037376185,fkKcK6BFZehJZTP2roO5JA,https://s3-media3.fl.yelpcdn.com/bphoto/PwzIYYLl4RXc4h0c3UpJLg/o.jpg,False,"{'address1': '22 Battery Pl', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['22 Battery Pl', 'New York, NY 10004']}",pier a harbor house,$$,3.0,570,[],https://www.yelp.com/biz/pier-a-harbor-house-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/23/2014,40.704364,-74.018051,10004
49,49,la-parisienne-new-york-5,cafes,713.8466761954057,xTnivXEdEtXrnhp-z4JGvg,https://s3-media2.fl.yelpcdn.com/bphoto/8i6Hgi2iOA06CgDK8ED4pQ/o.jpg,False,"{'address1': '9 Maiden Ln', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['9 Maiden Ln', 'New York, NY 10038']}",la parisienne,$$,4.5,167,"['pickup', 'delivery']",https://www.yelp.com/biz/la-parisienne-new-york-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/31/2017,40.70961,-74.0093799,10038
50,50,nish-nush-new-york-5,vegetarian,763.911658681028,FvCslLyo0SlDKI52bEDekQ,https://s3-media2.fl.yelpcdn.com/bphoto/34Q-IAGR6jf8xHwqifD_rA/o.jpg,False,"{'address1': '41 John St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['41 John St', 'New York, NY 10038']}",nish nush,$$,4.5,204,"['pickup', 'delivery']",https://www.yelp.com/biz/nish-nush-new-york-5?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/13/2015,40.709472,-74.007949,10038
51,51,bean-and-bean-new-york,coffee,385.1325322782743,xs6umHYXU6S5oGEFY_VNsQ,https://s3-media2.fl.yelpcdn.com/bphoto/BO9qoXCuK8XsvZU1Pjf6sA/o.jpg,False,"{'address1': '71 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['71 Broadway', 'New York, NY 10006']}",bean & bean,$$,4.0,164,[],https://www.yelp.com/biz/bean-and-bean-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/11/2009,40.7073064192213,-74.0122090517805,10006
52,52,eataly-downtown-new-york,grocery,655.8111282892945,pL2tig3FxJcrZ4wDIO4TsA,https://s3-media4.fl.yelpcdn.com/bphoto/hUZtarXKqXTpMIBXDiZyOA/o.jpg,False,"{'address1': '101 Liberty St', 'address2': 'Fl 3', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['101 Liberty St', 'Fl 3', 'New York, NY 10006']}",eataly downtown,$$,3.5,659,[],https://www.yelp.com/biz/eataly-downtown-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/11/2016,40.709716,-74.011714,10006
53,53,latte-art-new-york,coffee,102.98035209421856,xKzot1NY6ISEwmN2y5HRdA,https://s3-media2.fl.yelpcdn.com/bphoto/cW0MQNmNBi-mzoJprfbhtg/o.jpg,False,"{'address1': '15 Stone St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Stone St', 'New York, NY 10004']}",latte art,$,3.5,94,"['pickup', 'delivery']",https://www.yelp.com/biz/latte-art-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/22/2014,40.704208,-74.012094,10004
54,54,luckyim-thai-new-york,foodtrucks,375.2084839576267,I_YPy_YRtZFyWOSWs-gv4A,https://s3-media3.fl.yelpcdn.com/bphoto/aJ-lYs-cknkLwvq0m96yeg/o.jpg,False,"{'address1': '10 Hanover Sq', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10005', 'country': 'US', 'state': 'NY', 'display_address': ['10 Hanover Sq', 'New York, NY 10005']}",luckyim thai,$,4.0,143,[],https://www.yelp.com/biz/luckyim-thai-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/17/2012,40.7045699,-74.00886,10005
55,55,suspenders-restaurant-and-bar-new-york-2,gastropubs,519.9991614131225,q2VwOuFDRJyIUfUFy8HQzg,https://s3-media3.fl.yelpcdn.com/bphoto/KC8X13imjCE6_vl_Bdc4pQ/o.jpg,False,"{'address1': '108 Greenwich St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['108 Greenwich St', 'New York, NY 10006']}",suspenders restaurant & bar,$$,4.0,196,['restaurant_reservation'],https://www.yelp.com/biz/suspenders-restaurant-and-bar-new-york-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/2/2016,40.70861,-74.01362,10006
56,56,felice-new-york-6,italian,678.0330180935089,fuS39acPaRi38DhSSwEI4Q,https://s3-media3.fl.yelpcdn.com/bphoto/goG2SN47ICcu1rJSQjxIlA/o.jpg,False,"{'address1': '15 Gold St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['15 Gold St', 'New York, NY 10038']}",felice,$$,4.0,282,"['pickup', 'delivery']",https://www.yelp.com/biz/felice-new-york-6?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/6/2012,40.70789,-74.00712,10038
57,57,toro-loco-new-york,cocktailbars,99.76318497006304,nrwOQSXoRXfAYhkdjiUk8g,https://s3-media3.fl.yelpcdn.com/bphoto/6QETz05UtwTVZ_A4Ob1RKg/o.jpg,False,"{'address1': '15 Stone St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['15 Stone St', 'New York, NY 10004']}",toro loco,$$,4.0,69,[],https://www.yelp.com/biz/toro-loco-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/22/2018,40.70421,-74.01208,10004
58,58,tartinery-hudson-eats-new-york-3,french,959.9671535220024,hAmf5Tfs0OhllZHAmO-12g,https://s3-media1.fl.yelpcdn.com/bphoto/KfUAgM_wdln__7Rt1335tA/o.jpg,False,"{'address1': '225 Liberty St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'New York, NY 10281']}",tartinery hudson eats,$$,4.0,354,[],https://www.yelp.com/biz/tartinery-hudson-eats-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/2/2014,40.712338,-74.01588,10281
59,59,suteishi-new-york,japanese,1049.6889239125724,VaL9GaBR_GR-q9d1VzJF3g,https://s3-media3.fl.yelpcdn.com/bphoto/L416sdwCILexHY07bbXCOg/o.jpg,False,"{'address1': '24 Peck Slip', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['24 Peck Slip', 'New York, NY 10038']}",suteishi,$$$,4.0,416,"['restaurant_reservation', 'pickup', 'delivery']",https://www.yelp.com/biz/suteishi-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/6/2007,40.70788,-74.00194,10038
60,60,o-haras-restaurant-and-pub-new-york,irish_pubs,607.6581804378823,ZnhRUBos9FGQZrzbcPn6Vg,https://s3-media2.fl.yelpcdn.com/bphoto/nHPOfxtgtjaXPDWm6kPdIg/o.jpg,False,"{'address1': '120 Cedar St', 'address2': 'Ste 4', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['120 Cedar St', 'Ste 4', 'New York, NY 10006']}",o'hara's restaurant and pub,$$,4.0,337,[],https://www.yelp.com/biz/o-haras-restaurant-and-pub-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/22/2006,40.7093473589949,-74.0122557367896,10006
61,61,trinity-place-new-york-3,newamerican,575.7402360414387,c1kKAH9XMPNeaBhvnIP0FQ,https://s3-media1.fl.yelpcdn.com/bphoto/izrC_V9qASDdhCKVffVt2g/o.jpg,False,"{'address1': '115 Broadway', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['115 Broadway', 'New York, NY 10006']}",trinity place,$$,4.0,306,[],https://www.yelp.com/biz/trinity-place-new-york-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/30/2007,40.708865,-74.01117,10006
62,62,pranzo-pizza-and-pasta-new-york,pizza,220.1550778132855,EpHRWT8KCweAxkYb4AquMQ,https://s3-media3.fl.yelpcdn.com/bphoto/XHLBHhg5anNsRG17jmSQWw/o.jpg,False,"{'address1': '34 Water St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['34 Water St', 'New York, NY 10004']}",pranzo pizza & pasta,$,4.0,94,"['pickup', 'delivery']",https://www.yelp.com/biz/pranzo-pizza-and-pasta-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/26/2005,40.7032689983063,-74.0108027846554,10004
63,63,trading-post-new-york,tradamerican,797.3777077740536,Hv5v8y3fvu6PjPiFf4jPVQ,https://s3-media4.fl.yelpcdn.com/bphoto/tHF_4DMg8eySjSs0SLWT2A/o.jpg,False,"{'address1': '170 John St', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '10038', 'country': 'US', 'state': 'NY', 'display_address': ['170 John St', 'New York, NY 10038']}",trading post,$$,4.0,337,"['pickup', 'delivery']",https://www.yelp.com/biz/trading-post-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/24/2013,40.7059604,-74.0041871,10038
64,64,the-grotto-pizzeria-and-ristorante-new-york,pizza,164.09548968212957,uvQM9dckyv8RZB3hQYrKKw,https://s3-media3.fl.yelpcdn.com/bphoto/PKuhnjyaIXK7B0oVWXO_HQ/o.jpg,False,"{'address1': '69 New St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['69 New St', 'New York, NY 10004']}",the grotto pizzeria & ristorante,$,3.5,129,"['pickup', 'delivery']",https://www.yelp.com/biz/the-grotto-pizzeria-and-ristorante-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/7/2006,40.70566,-74.0124,10004
65,65,the-porterhouse-brewing-company-new-york,breweries,219.16391378774955,3ESlPTtjsEsyI5jhJFvBbw,https://s3-media1.fl.yelpcdn.com/bphoto/hFxNAl6S8hStrPXOCU9G-w/o.jpg,False,"{'address1': '36 Water St', 'address2': '', 'address3': '58 Pearl St', 'city': 'New York', 'zip_code': '10004', 'country': 'US', 'state': 'NY', 'display_address': ['36 Water St', '58 Pearl St', 'New York, NY 10004']}",the porterhouse brewing company,$$,4.0,95,[],https://www.yelp.com/biz/the-porterhouse-brewing-company-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/10/2011,40.7032627,-74.0107867,10004
66,66,schilling-new-york,austrian,519.2284022766477,ZgyvDF_hOWas3SXe0Hj7hA,https://s3-media1.fl.yelpcdn.com/bphoto/4VZAQADQQebHoqQf5gkbJg/o.jpg,False,"{'address1': '109 Washington St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['109 Washington St', 'New York, NY 10006']}",schilling,$$$,4.5,115,[],https://www.yelp.com/biz/schilling-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/26/2016,40.70857,-74.014,10006
67,67,oculus-new-york,landmarks,856.3641267593331,5mOOEmKa5H98m9HT5dam1g,https://s3-media2.fl.yelpcdn.com/bphoto/XPqBv6pU9vk6HGuKmW94HQ/o.jpg,False,"{'address1': 'World Trade Center Transportation Hub', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10006', 'country': 'US', 'state': 'NY', 'display_address': ['World Trade Center Transportation Hub', 'New York, NY 10006']}",oculus,,4.0,211,[],https://www.yelp.com/biz/oculus-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/21/2016,40.7115051,-74.011386,10006
68,68,l-appart-new-york,french,1000.7824459598417,C6f_MQaRwIbJ8diailVaCA,https://s3-media3.fl.yelpcdn.com/bphoto/pIF9lijcHQgLHMU9iQ6HIw/o.jpg,False,"{'address1': '225 Liberty St', 'address2': '', 'address3': '', 'city': 'New York', 'zip_code': '10281', 'country': 'US', 'state': 'NY', 'display_address': ['225 Liberty St', 'New York, NY 10281']}",l'appart,$$$$,5.0,79,[],https://www.yelp.com/biz/l-appart-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/21/2016,40.712708,-74.015919,10281
