,alias,distance,id,image_url,is_closed,location,name,price,rating,review_count,transactions,url,oldest_review,latitude,longitude,zipcode
31,nana-ramen-brooklyn,1188.5610828665833,hdiTkEnD14VpXNl-APTg2g,https://s3-media4.fl.yelpcdn.com/bphoto/LXLGS9Go-Fh20inuHsxzsg/o.jpg,False,"{'address1': '330 Malcolm X Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['330 Malcolm X Blvd', 'Brooklyn, NY 11233']}",nana ramen,$$,4.0,108,[],https://www.yelp.com/biz/nana-ramen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/2/2017,40.6815479,-73.9289913,11233
32,rudys-pastry-shop-ridgewood,2268.582544483371,86d1dsvm9dyARtaAQmjfUg,https://s3-media3.fl.yelpcdn.com/bphoto/xiNeZwFPgqdyk2DjOKo1gg/o.jpg,False,"{'address1': '905 Seneca Ave', 'address2': '', 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['905 Seneca Ave', 'Ridgewood, NY 11385']}",rudy's pastry shop,$,4.5,178,[],https://www.yelp.com/biz/rudys-pastry-shop-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/24/2008,40.700714,-73.903747,11385
33,le-paris-dakar-new-york,2206.423055179101,LlFzCkSDiDlAcFFodVJvuA,https://s3-media4.fl.yelpcdn.com/bphoto/fV08jCi3kXckvqiKG6FUgQ/o.jpg,False,"{'address1': '518 Nostrand Ave', 'address2': None, 'address3': '', 'city': 'New York', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['518 Nostrand Ave', 'New York, NY 11216']}",le paris dakar,$$,4.5,159,[],https://www.yelp.com/biz/le-paris-dakar-new-york?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/29/2012,40.6809258032319,-73.949719042328,11216
34,industry-1332-brooklyn-4,1875.3436816331061,t3I27_5vj_NA2COPSWg66g,https://s3-media1.fl.yelpcdn.com/bphoto/AvrB_ShdpRdWzMzxVh-Hbw/o.jpg,False,"{'address1': '1332 Halsey St', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['1332 Halsey St', 'Brooklyn, NY 11237']}",industry 1332,$$,4.0,208,"['delivery', 'pickup']",https://www.yelp.com/biz/industry-1332-brooklyn-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/7/2015,40.694676,-73.906246,11237
35,casablanca-cocktail-lounge-brooklyn,1064.049020330749,OhfQPmvbkLoEYJGDpJ7bSw,https://s3-media3.fl.yelpcdn.com/bphoto/1Ff_KWVd1g-jF9qFGy3-9A/o.jpg,False,"{'address1': '300 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['300 Malcolm X Blvd', 'Brooklyn, NY 11233']}",casablanca cocktail lounge,$$,4.0,112,[],https://www.yelp.com/biz/casablanca-cocktail-lounge-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/8/2015,40.6826777021563,-73.9291463344934,11233
36,lucky-house-kitchen-brooklyn,1099.1934656723688,U2aUFZARLeSMf4RQIxjuTw,https://s3-media2.fl.yelpcdn.com/bphoto/W1gxn2t0DSWFyx972XNWpA/o.jpg,False,"{'address1': '343 Lewis Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['343 Lewis Ave', 'Brooklyn, NY 11233']}",lucky house kitchen,$,4.5,73,[],https://www.yelp.com/biz/lucky-house-kitchen-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/9/2010,40.6838402152061,-73.9351565390825,11233
37,peri-peri-grill-house-brooklyn,835.3335531008763,KPGZ6zr6lUX9YROjGcUbtw,https://s3-media3.fl.yelpcdn.com/bphoto/Pua9bmtsAqljOJ_sPDV9Mw/o.jpg,False,"{'address1': '235 Malcolm X Blvd', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['235 Malcolm X Blvd', 'Brooklyn, NY 11233']}",peri peri grill house,$,4.5,43,[],https://www.yelp.com/biz/peri-peri-grill-house-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/24/2018,40.68474,-73.92916,11233
38,tamá-brooklyn-2,715.1777896920787,AOruLMQHtKQd42lJN1nWlg,https://s3-media4.fl.yelpcdn.com/bphoto/11nJ39ijqSaGJXW6BX7z2w/o.jpg,False,"{'address1': '147 Lewis Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['147 Lewis Ave', 'Brooklyn, NY 11221']}",tamá,$$,4.0,63,"['delivery', 'pickup']",https://www.yelp.com/biz/tam%C3%A1-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/22/2017,40.69187,-73.93667,11221
39,eugene-and-co-bedford-stuyvesant,1615.0027231868175,uXbm5anCKrg_wmzIwEOR7g,https://s3-media4.fl.yelpcdn.com/bphoto/lnyqSQ79C6Nzyig4C8HGXg/o.jpg,False,"{'address1': '397 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['397 Tompkins Ave', 'Bedford-Stuyvesant, NY 11216']}",eugene & co,$$,4.0,176,[],https://www.yelp.com/biz/eugene-and-co-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,12/10/2014,40.6838112,-73.9438324,11216
40,sweet-brooklyn-bar-and-grill-brooklyn,2434.189322429481,KkAtVVjnMfb1vGlcpzmhgw,https://s3-media4.fl.yelpcdn.com/bphoto/eLupaWE_72rsMKZolU2ZtA/o.jpg,False,"{'address1': '608 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['608 Nostrand Ave', 'Brooklyn, NY 11216']}",sweet brooklyn bar and grill,$$,4.0,243,"['delivery', 'pickup']",https://www.yelp.com/biz/sweet-brooklyn-bar-and-grill-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/27/2016,40.6778662988215,-73.9500002190471,11216
41,idlewild-brooklyn-2,1772.819363855843,ezSXxfU00vnedh9W1d4iQA,https://s3-media3.fl.yelpcdn.com/bphoto/t6eG0c2ixHHl9YoT26V0dw/o.jpg,False,"{'address1': '24 St Nicholas Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11237', 'country': 'US', 'state': 'NY', 'display_address': ['24 St Nicholas Ave', 'Brooklyn, NY 11237']}",idlewild,$$,4.0,151,[],https://www.yelp.com/biz/idlewild-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/27/2010,40.707375,-73.921859,11237
42,soldier-jerk-center-and-restaurant-brooklyn,299.8565583266414,LoGeKb09bTMawk9xstb-hQ,https://s3-media4.fl.yelpcdn.com/bphoto/9f6Tgah-PXlo-L-7drOgkw/o.jpg,False,"{'address1': '98 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['98 Malcolm X Blvd', 'Brooklyn, NY 11221']}",soldier jerk center and restaurant,$,4.0,52,[],https://www.yelp.com/biz/soldier-jerk-center-and-restaurant-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/23/2013,40.6903992,-73.9308472,11221
43,burly-coffee-brooklyn,1228.523903761895,YqWIbTBOOnyIPJ67XbJfhg,https://s3-media3.fl.yelpcdn.com/bphoto/GKRFVT4YeZMeALlho_S2IQ/o.jpg,False,"{'address1': '356 Throop Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['356 Throop Ave', 'Brooklyn, NY 11221']}",burly coffee,$,4.5,79,[],https://www.yelp.com/biz/burly-coffee-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,11/1/2014,40.6920973,-73.9427741,11221
44,nostrand-cafe-bedford-stuyvesant,1957.6919079552906,0zcgBHXbaJn0ZxgpcTJ1aQ,https://s3-media2.fl.yelpcdn.com/bphoto/svDue-WeWJImXRsYNTvknQ/o.jpg,False,"{'address1': '261 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['261 Nostrand Ave', 'Bedford-Stuyvesant, NY 11216']}",nostrand cafe,$$,4.5,85,"['pickup', 'delivery']",https://www.yelp.com/biz/nostrand-cafe-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/7/2016,40.68978,-73.951142,11216
45,angelas-bedford-stuyvesant-2,2114.005045048858,kw8-E4BH6a8UXQt6x9fruA,https://s3-media2.fl.yelpcdn.com/bphoto/uUoFg_kIKwxLDHtx2Gw7yg/o.jpg,False,"{'address1': '417 Nostrand Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['417 Nostrand Ave', 'Bedford-Stuyvesant, NY 11216']}",angela's,$$,4.0,153,"['pickup', 'delivery']",https://www.yelp.com/biz/angelas-bedford-stuyvesant-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/31/2015,40.6831261496392,-73.9502215012908,11216
46,bohaus-brooklyn-2,1335.5930296261065,Tka9gs_RdLJ-8WBFDzq6SA,https://s3-media2.fl.yelpcdn.com/bphoto/JFaYJH7vkGr3X1LkheQtjQ/o.jpg,False,"{'address1': '406 Marcus Garvey Blvd', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['406 Marcus Garvey Blvd', 'Brooklyn, NY 11216']}",bohaus,$$,4.5,61,[],https://www.yelp.com/biz/bohaus-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/14/2016,40.68294,-73.93831,11216
47,bed-stuy-provisions-brooklyn,1460.962983668931,98URsYAwTfXRPP5e1ONPug,https://s3-media1.fl.yelpcdn.com/bphoto/7hMQGWWcY2PTiHciQjAhrw/o.jpg,False,"{'address1': '563 Gates Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['563 Gates Ave', 'Brooklyn, NY 11221']}",bed-stuy provisions,$$,4.5,70,"['pickup', 'delivery']",https://www.yelp.com/biz/bed-stuy-provisions-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/1/2015,40.68719,-73.944167,11221
48,anchor-coffee-and-corp-brooklyn,1406.841466279713,e8FOxL6aOD8VfAwM5fAJTA,https://s3-media2.fl.yelpcdn.com/bphoto/z7G7RMVrDqPuBpBZgoE1jA/o.jpg,False,"{'address1': '525A Throop Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['525A Throop Ave', 'Brooklyn, NY 11221']}",anchor coffee and corp,$$,4.5,61,[],https://www.yelp.com/biz/anchor-coffee-and-corp-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/3/2014,40.6842654,-73.9411785,11221
49,delhi-heights-brooklyn,1217.8318664971835,8soP-zjZsslrb5egCkRDvQ,https://s3-media3.fl.yelpcdn.com/bphoto/QuOycYsx_-WWO0umvy5HHA/o.jpg,False,"{'address1': '577 Decatur St', 'address2': '', 'address3': '156 Howard Ave', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['577 Decatur St', '156 Howard Ave', 'Brooklyn, NY 11233']}",delhi heights,$$,4.0,139,"['pickup', 'delivery']",https://www.yelp.com/biz/delhi-heights-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/31/2012,40.6831017,-73.9201813,11233
50,bed-vyne-brew-brooklyn-3,1604.836763898748,w_TmH07OVFTlweAQUHxm_w,https://s3-media1.fl.yelpcdn.com/bphoto/cRdhHbZRUERJqv3_jHvG9w/o.jpg,False,"{'address1': '370 Tompkins Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['370 Tompkins Ave', 'Brooklyn, NY 11216']}",bed-vyne brew,$$,4.0,84,[],https://www.yelp.com/biz/bed-vyne-brew-brooklyn-3?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/15/2013,40.6847873,-73.9445191,11216
51,tandoori-masala-brooklyn,1664.377651433751,1ckkPS7KtGSu_xXXWKcbvQ,https://s3-media4.fl.yelpcdn.com/bphoto/MqaHvmDR9dY9UuNwemr8QQ/o.jpg,False,"{'address1': '1695 Broadway', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11207', 'country': 'US', 'state': 'NY', 'display_address': ['1695 Broadway', 'Brooklyn, NY 11207']}",tandoori masala,$$,4.0,149,"['pickup', 'delivery']",https://www.yelp.com/biz/tandoori-masala-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,3/7/2015,40.6840199,-73.91184,11207
52,chilos-bedford-stuyvesant,2460.962443831397,XDl93co2VJznxglYcoQvmA,https://s3-media2.fl.yelpcdn.com/bphoto/9mCpT_4G8RiLxR8A0uK2rQ/o.jpg,False,"{'address1': '323 Franklin Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11238', 'country': 'US', 'state': 'NY', 'display_address': ['323 Franklin Ave', 'Bedford-Stuyvesant, NY 11238']}",chilo's,$,4.0,181,[],https://www.yelp.com/biz/chilos-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/10/2015,40.68837,-73.95684,11238
53,while-in-kathmandu-ridgewood,2117.407081844361,Scs2L-4imyt_lorJ6biFKA,https://s3-media2.fl.yelpcdn.com/bphoto/gPk2Sn6MtCpY3Z4UIhr47A/o.jpg,False,"{'address1': '758 Seneca Ave', 'address2': None, 'address3': '', 'city': 'Ridgewood', 'zip_code': '11385', 'country': 'US', 'state': 'NY', 'display_address': ['758 Seneca Ave', 'Ridgewood, NY 11385']}",while in kathmandu,$,4.5,80,[],https://www.yelp.com/biz/while-in-kathmandu-ridgewood?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,6/20/2017,40.7020642,-73.9067213,11385
54,the-blue-light-speak-cheesy-brooklyn-2,2409.8044343603106,RjzLEoOUfLIah2Itfd2HdA,https://s3-media1.fl.yelpcdn.com/bphoto/laSBysuOLGZPyIaA40JlAA/o.jpg,False,"{'address1': None, 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['Brooklyn, NY 11216']}",the blue light speak cheesy,$,4.5,65,[],https://www.yelp.com/biz/the-blue-light-speak-cheesy-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/30/2014,40.67863,-73.94943,11216
55,samurai-papa-bs-bedford-stuyvesant,1943.4348864225199,Dv28TvKBh_8i6W02uAaMKw,https://s3-media4.fl.yelpcdn.com/bphoto/vzcvgzRVatJDUXUTDwrYEA/o.jpg,False,"{'address1': '594 Lafayette Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['594 Lafayette Ave', 'Bedford-Stuyvesant, NY 11216']}",samurai papa bs,$$,4.0,120,['pickup'],https://www.yelp.com/biz/samurai-papa-bs-bedford-stuyvesant?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,10/22/2015,40.6897563,-73.951087,11216
56,bklyn-pizza-bedford-stuyvesant-4,489.7977431396643,TWxs38VmW0O7K3LgT1K8qg,https://s3-media1.fl.yelpcdn.com/bphoto/D9RCJLOPJSubq1bFK95VKQ/o.jpg,False,"{'address1': '36 Ralph Ave', 'address2': '', 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['36 Ralph Ave', 'Bedford-Stuyvesant, NY 11221']}",bklyn pizza,$,3.5,101,"['pickup', 'delivery']",https://www.yelp.com/biz/bklyn-pizza-bedford-stuyvesant-4?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/23/2015,40.6890640258789,-73.9241943359375,11221
57,tamra-teahouse-brooklyn,1954.426208896456,yxafWT37tEk0ivtTgi4Ebg,https://s3-media4.fl.yelpcdn.com/bphoto/_Lq-tjAc2EkHMH3DkyWxtw/o.jpg,False,"{'address1': '1524 Bergen St', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11213', 'country': 'US', 'state': 'NY', 'display_address': ['1524 Bergen St', 'Brooklyn, NY 11213']}",tamra teahouse,$$,4.5,62,"['pickup', 'delivery']",https://www.yelp.com/biz/tamra-teahouse-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/13/2018,40.675003,-73.932873,11213
58,the-platform-brooklyn,1040.3580866047512,2xb7iTP8NcW-Wf0fZfnBJQ,https://s3-media3.fl.yelpcdn.com/bphoto/hqbkDlMVNfzRl54hoN8Cvg/o.jpg,False,"{'address1': '1178 Bushwick Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['1178 Bushwick Ave', 'Brooklyn, NY 11221']}",the platform,$,4.5,44,[],https://www.yelp.com/biz/the-platform-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/4/2016,40.6884819380007,-73.9168920367956,11221
59,heavenly-crumbs-brooklyn,1230.9417141398394,ZFkXFRmZp5PePhkFKu4zrA,https://s3-media3.fl.yelpcdn.com/bphoto/R1zpaLPb8j45RaSXXd5sUw/o.jpg,False,"{'address1': '376A Marcus Garvey Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['376A Marcus Garvey Blvd', 'Brooklyn, NY 11221']}",heavenly crumbs,$$,4.0,74,[],https://www.yelp.com/biz/heavenly-crumbs-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,2/28/2009,40.6842129,-73.938451,11221
60,butch-and-coco-cafe-bedford-stuyvesant-2,1201.4385513291033,_XWc8K-wrIwuef8Ac0j3tg,https://s3-media3.fl.yelpcdn.com/bphoto/6WERavrPu-4cwVOz5PzCiQ/o.jpg,False,"{'address1': '153 Howard Ave', 'address2': None, 'address3': '', 'city': 'Bedford-Stuyvesant', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['153 Howard Ave', 'Bedford-Stuyvesant, NY 11233']}",butch & coco cafe,$$,3.5,159,"['pickup', 'delivery']",https://www.yelp.com/biz/butch-and-coco-cafe-bedford-stuyvesant-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,7/11/2015,40.6834463641154,-73.9198875108974,11233
61,sofia-and-grace-cookie-brooklyn,980.7380035760832,ucGCdO8Q4DkKrVQyvsbd1A,https://s3-media3.fl.yelpcdn.com/bphoto/GmRnShy0rJn-z7ZM_Pjtpg/o.jpg,False,"{'address1': '163 Ralph Ave', 'address2': '', 'address3': None, 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['163 Ralph Ave', 'Brooklyn, NY 11233']}",sofia & grace cookie,$,4.5,32,[],https://www.yelp.com/biz/sofia-and-grace-cookie-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/12/2017,40.6844899,-73.92289,11233
62,biyou-brooklyn,748.5226474217842,unePwYAUWb7oC8RBt84e3A,https://s3-media3.fl.yelpcdn.com/bphoto/m-hCysyEl6HH1CIBr6YRLA/o.jpg,False,"{'address1': '198 Lewis Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11221', 'country': 'US', 'state': 'NY', 'display_address': ['198 Lewis Ave', 'Brooklyn, NY 11221']}",biyou,$$,4.5,37,[],https://www.yelp.com/biz/biyou-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/9/2018,40.68983,-73.93656,11221
63,taj-masala-brooklyn,877.4988718864874,QHZxlt8nFqycBrxxizwKmA,https://s3-media4.fl.yelpcdn.com/bphoto/Ey8uOfRvLbv_DEy8KHoFMg/o.jpg,False,"{'address1': '256 Malcolm X Blvd', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['256 Malcolm X Blvd', 'Brooklyn, NY 11233']}",taj masala,$$,4.0,82,"['pickup', 'delivery']",https://www.yelp.com/biz/taj-masala-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,5/4/2016,40.684399,-73.929653,11233
64,lovers-rock-brooklyn,1651.1915213742093,9eqUWk6BwV45k6NT6cX26Q,https://s3-media1.fl.yelpcdn.com/bphoto/QBLw2-0TmU1blhowBqQoSQ/o.jpg,False,"{'address1': '419 Tompkins Ave', 'address2': None, 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['419 Tompkins Ave', 'Brooklyn, NY 11216']}",lovers rock,$$,4.0,86,[],https://www.yelp.com/biz/lovers-rock-brooklyn?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,8/2/2015,40.6831,-73.9436,11216
65,bed-stuy-fish-fry-brooklyn-2,994.6566121075837,G8A98MjW3zIv3uJt6NfRDQ,https://s3-media2.fl.yelpcdn.com/bphoto/bqcdswAevPHiBYlosxz9NQ/o.jpg,False,"{'address1': '801 Halsey St', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11233', 'country': 'US', 'state': 'NY', 'display_address': ['801 Halsey St', 'Brooklyn, NY 11233']}",bed-stuy fish fry,$$,3.0,314,['pickup'],https://www.yelp.com/biz/bed-stuy-fish-fry-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,4/17/2009,40.6852859168279,-73.9207512424077,11233
66,catfish-brooklyn-2,2938.3928927477195,UinIRaZuSSYlLrOrhy2V0Q,https://s3-media1.fl.yelpcdn.com/bphoto/UZXF4kulahlYaEG5560kGg/o.jpg,False,"{'address1': '1433 Bedford Ave', 'address2': '', 'address3': '', 'city': 'Brooklyn', 'zip_code': '11216', 'country': 'US', 'state': 'NY', 'display_address': ['1433 Bedford Ave', 'Brooklyn, NY 11216']}",catfish,$$,4.0,606,[],https://www.yelp.com/biz/catfish-brooklyn-2?adjust_creative=j5Af8Bne_ellaYvVmLZPkA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=j5Af8Bne_ellaYvVmLZPkA,1/5/2013,40.674106,-73.953529,11216
